time(ms), dt, force, posX, rawPosX, posXDeg, velX (rad/s)
2477, 2, 0, -2495, 6147, -112.314598, 0.000000
2479, 2, 0, -2495, 6147, -112.314598, 0.000000
2480, 1, 0, -2495, 6147, -112.314598, 0.000000
2482, 2, 0, -2495, 6147, -112.314598, 0.000000
2484, 2, 0, -2495, 6147, -112.314598, 0.000000
2486, 2, 0, -2495, 6147, -112.314598, 0.000000
2488, 2, 0, -2495, 6147, -112.314598, 0.000000
2490, 2, 0, -2495, 6147, -112.314598, 0.000000
2491, 1, 0, -2495, 6147, -112.314598, 0.000000
2493, 2, 0, -2495, 6147, -112.314598, 0.000000
2495, 2, 0, -2495, 6147, -112.314598, 0.000000
2497, 2, 0, -2495, 6147, -112.314598, 0.000000
2499, 2, 0, -2495, 6147, -112.314598, 0.000000
2501, 2, 0, -2495, 6147, -112.314598, 0.000000
2503, 2, 0, -2495, 6147, -112.314598, 0.000000
2505, 2, 0, -2495, 6147, -112.314598, 0.000000
2507, 2, 0, -2495, 6147, -112.314598, 0.000000
2509, 2, 0, -2495, 6147, -112.314598, 0.000000
2511, 2, 0, -2495, 6147, -112.314598, 0.000000
2513, 2, 0, -2495, 6147, -112.314598, 0.000000
2515, 2, 0, -2495, 6147, -112.314598, 0.000000
2522, 7, 0, -2495, 6147, -112.314598, 0.000000
2524, 2, 0, -2495, 6147, -112.314598, 0.000000
2526, 2, 0, -2495, 6147, -112.314598, 0.000000
2527, 1, 0, -2495, 6147, -112.314598, 0.000000
2529, 2, 0, -2495, 6147, -112.314598, 0.000000
2531, 2, 0, -2495, 6147, -112.314598, 0.000000
2533, 2, 0, -2495, 6147, -112.314598, 0.000000
2534, 1, 0, -2495, 6147, -112.314598, 0.000000
2536, 2, 0, -2495, 6147, -112.314598, 0.000000
2538, 2, 0, -2495, 6147, -112.314598, 0.000000
2540, 2, 0, -2495, 6147, -112.314598, 0.000000
2542, 2, 0, -2495, 6147, -112.314598, 0.000000
2543, 1, 0, -2495, 6147, -112.314598, 0.000000
2549, 6, 0, -2495, 6147, -112.314598, 0.000000
2550, 1, 0, -2495, 6147, -112.314598, 0.000000
2552, 2, 0, -2495, 6147, -112.314598, 0.000000
2554, 2, 0, -2495, 6147, -112.314598, 0.000000
2556, 2, 0, -2495, 6147, -112.314598, 0.000000
2558, 2, 0, -2495, 6147, -112.314598, 0.000000
2559, 1, 0, -2495, 6147, -112.314598, 0.000000
2561, 2, 0, -2495, 6147, -112.314598, 0.000000
2563, 2, 0, -2495, 6147, -112.314598, 0.000000
2565, 2, 0, -2495, 6147, -112.314598, 0.000000
2567, 2, 0, -2495, 6147, -112.314598, 0.000000
2568, 1, 0, -2495, 6147, -112.314598, 0.000000
2570, 2, 0, -2495, 6147, -112.314598, 0.000000
2572, 2, 0, -2495, 6147, -112.314598, 0.000000
2574, 2, 0, -2495, 6147, -112.314598, 0.000000
2576, 2, 0, -2495, 6147, -112.314598, 0.000000
2577, 1, 0, -2495, 6147, -112.314598, 0.000000
2579, 2, 0, -2495, 6147, -112.314598, 0.000000
2581, 2, 0, -2495, 6147, -112.314598, 0.000000
2583, 2, 0, -2495, 6147, -112.314598, 0.000000
2588, 5, 0, -2495, 6147, -112.314598, 0.000000
2590, 2, 0, -2495, 6147, -112.314598, 0.000000
2591, 1, 0, -2495, 6147, -112.314598, 0.000000
2593, 2, 0, -2495, 6147, -112.314598, 0.000000
2595, 2, 0, -2495, 6147, -112.314598, 0.000000
2597, 2, 0, -2495, 6147, -112.314598, 0.000000
2599, 2, 0, -2495, 6147, -112.314598, 0.000000
2600, 1, 0, -2495, 6147, -112.314598, 0.000000
2602, 2, 0, -2495, 6147, -112.314598, 0.000000
2604, 2, 0, -2495, 6147, -112.314598, 0.000000
2606, 2, 0, -2495, 6147, -112.314598, 0.000000
